c_ip c_pt c_all_pkts c_rst_pkts c_ack_pkts c_pure_ack_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_ip s_pt s_all_pkts s_rst_pkts s_ack_pkts s_pure_ack_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts unix_ts_millis unix_te_millis protocol s_origin_tls_chello s_origin_tls_shello c_http_version s_http_version s_origin_dns_request s_hostname connection_id datetime_ts datetime_te app_token app_proto c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits
192.168.84.55 59260 45 0 44 24 5557 19 0 0 0 1 1 18.66.218.48 443 52 0 52 27 18223 23 1 1302 0 1 1 12814.177734375 462668.0876464844 8192 event.discovery.indazn.com - 160 0 event.discovery.indazn.com - 18.66.218.48@443_192.168.84.55@59260 "1970-01-01 00:00:12.814177734" "1970-01-01 00:07:42.668087646" discovery.indazn.com HTTP/1.x-HTTP/2_null 5.43KB 17.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 36292 15 1 13 5 4597 7 0 0 0 1 1 3.73.166.114 443 15 0 15 8 5819 6 0 0 0 1 0 452705.39453125 462668.0915527344 8192 pubby.indazn.com pubby.indazn.com 32 32 pubby.indazn.com - 3.73.166.114@443_192.168.84.55@36292 "1970-01-01 00:07:32.705394531" "1970-01-01 00:07:42.668091553" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.49KB 5.68KB "0.00 kbits" "0.00 kbits"
192.168.84.55 36296 12 1 10 2 2776 6 1 0 0 1 2 3.73.166.114 443 12 0 12 7 421 4 0 0 0 1 0 454076.8767089844 462668.0966796875 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.73.166.114@443_192.168.84.55@36296 "1970-01-01 00:07:34.076876709" "1970-01-01 00:07:42.668096680" pubby.indazn.com HTTP/1.x_HTTP/1.x 2.71KB 421.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 56970 48 1 46 24 5723 21 0 0 0 1 1 104.244.42.131 443 47 0 47 28 5674 18 0 0 0 1 0 20825.99072265625 462668.11962890625 8192 analytics.twitter.com - 160 0 analytics.twitter.com - 104.244.42.131@443_192.168.84.55@56970 "1970-01-01 00:00:20.825990723" "1970-01-01 00:07:42.668119629" analytics.twitter.com HTTP/1.x-HTTP/2_null 5.59KB 5.54KB "0.00 kbits" "0.00 kbits"
192.168.84.55 41312 15 0 14 5 4474 8 0 0 0 1 1 35.157.103.159 443 17 0 17 8 6091 7 0 0 0 1 1 453154.9836425781 462668.1535644531 8192 partner-integration.ar.indazn.com partner-integration.ar.indazn.com 160 128 partner-integration.ar.indazn.com - 35.157.103.159@443_192.168.84.55@41312 "1970-01-01 00:07:33.154983643" "1970-01-01 00:07:42.668153564" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.37KB 5.95KB "0.00 kbits" "0.01 kbits"
192.168.84.55 42204 271 0 270 19 336750 250 0 0 0 1 1 3.65.161.88 443 242 0 242 207 7277 33 0 0 0 1 1 313856.8977050781 462668.15771484375 8192 total-rekall.metrics.indazn.com metrics.indazn.com 160 128 total-rekall.metrics.indazn.com - 3.65.161.88@443_192.168.84.55@42204 "1970-01-01 00:05:13.856897705" "1970-01-01 00:07:42.668157715" metrics.indazn.com HTTP/1.x-HTTP/2_HTTP/2 328.86KB 7.11KB "0.02 kbits" "0.00 kbits"
192.168.84.55 60394 17 0 16 5 7068 10 0 0 0 1 1 35.156.96.205 443 18 0 18 10 6183 6 0 0 0 1 1 453138.0546875 462668.16162109375 8192 segmentation-service-api.discovery.indazn.com - 160 128 segmentation-service-api.discovery.indazn.com - 35.156.96.205@443_192.168.84.55@60394 "1970-01-01 00:07:33.138054688" "1970-01-01 00:07:42.668161621" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2 6.90KB 6.04KB "0.01 kbits" "0.01 kbits"
192.168.84.55 55358 15 0 14 7 2738 6 0 0 0 1 1 52.59.96.26 443 24 0 24 7 35092 15 0 0 0 1 1 451427.9606933594 462668.16650390625 8192 startup.core.indazn.com - 160 128 startup.core.indazn.com - 52.59.96.26@443_192.168.84.55@55358 "1970-01-01 00:07:31.427960693" "1970-01-01 00:07:42.668166504" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2 2.67KB 34.27KB "0.00 kbits" "0.02 kbits"
192.168.84.55 57316 17 0 16 6 3891 9 1 270 0 1 1 93.184.221.165 443 20 0 20 10 5364 8 1 649 0 1 1 461085.154296875 462668.1716308594 8192 t.co - 160 0 t.co - 93.184.221.165@443_192.168.84.55@57316 "1970-01-01 00:07:41.085154297" "1970-01-01 00:07:42.668171631" t.co HTTP/1.x-HTTP/2_null 3.80KB 5.24KB "0.02 kbits" "0.03 kbits"
192.168.84.55 36996 18 1 16 5 4687 10 0 0 0 1 1 3.75.98.239 443 18 0 18 11 5036 6 0 0 0 1 0 453704.4606933594 462668.181640625 8192 user-message.gateway.indazn.com - 160 0 user-message.gateway.indazn.com - 3.75.98.239@443_192.168.84.55@36996 "1970-01-01 00:07:33.704460693" "1970-01-01 00:07:42.668181641" gateway.indazn.com HTTP/1.x-HTTP/2_null 4.58KB 4.92KB "0.00 kbits" "0.00 kbits"
192.168.84.55 41196 14 0 13 6 4237 6 0 0 0 1 1 35.71.191.239 443 15 0 15 7 5864 6 0 0 0 1 1 452738.65234375 462668.22265625 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@41196 "1970-01-01 00:07:32.738652344" "1970-01-01 00:07:42.668222656" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.14KB 5.73KB "0.00 kbits" "0.00 kbits"
192.168.84.55 60884 49 0 48 23 5104 24 0 0 0 1 1 3.123.62.42 443 54 0 54 31 10205 21 0 0 0 1 1 13769.043701171875 462668.345703125 8192 youth-protect.discovery.indazn.com - 160 0 youth-protect.discovery.indazn.com - 3.123.62.42@443_192.168.84.55@60884 "1970-01-01 00:00:13.769043701" "1970-01-01 00:07:42.668345703" discovery.indazn.com HTTP/1.x-HTTP/2_null 4.98KB 9.97KB "0.00 kbits" "0.00 kbits"
192.168.84.55 54546 68 0 67 32 6043 34 0 0 0 1 1 18.159.66.253 443 81 0 81 43 19901 36 2 1106 0 1 1 14038.2236328125 462668.677734375 8192 myaccount-bff.ar.indazn.com - 160 0 myaccount-bff.ar.indazn.com - 18.159.66.253@443_192.168.84.55@54546 "1970-01-01 00:00:14.038223633" "1970-01-01 00:07:42.668677734" ar.indazn.com HTTP/1.x-HTTP/2_null 5.90KB 19.43KB "0.00 kbits" "0.00 kbits"
192.168.84.55 55054 106 1 104 21 96915 82 1 1329 0 1 1 162.247.243.29 443 98 0 98 80 9449 17 0 0 0 1 0 30127.010498046875 462676.0095214844 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@55054 "1970-01-01 00:00:30.127010498" "1970-01-01 00:07:42.676009521" data.net HTTP/1.x-HTTP/2_null 94.64KB 9.23KB "0.00 kbits" "0.00 kbits"
192.168.84.55 40546 8480 0 8479 8135 291624 343 3 2564 0 1 1 91.81.129.236 443 11747 0 11747 344 205726884 11401 7 9800 0 1 1 32821.318359375 462676.0146484375 8192 dce-de-livedazn.daznedge.net - 160 0 dce-de-livedazn.daznedge.net - 91.81.129.236@443_192.168.84.55@40546 "1970-01-01 00:00:32.821318359" "1970-01-01 00:07:42.676014648" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 284.79KB 196.20MB "0.01 kbits" "3.83 kbits"
192.168.84.55 55412 9 0 8 4 2049 3 0 0 0 1 1 13.226.175.61 443 8 0 8 4 442 2 0 0 0 1 1 452871.61572265625 462676.0183105469 8192 search.discovery.indazn.com - 160 0 search.discovery.indazn.com - 13.226.175.61@443_192.168.84.55@55412 "1970-01-01 00:07:32.871615723" "1970-01-01 00:07:42.676018311" discovery.indazn.com HTTP/1.x-HTTP/2_null 2.00KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 34494 11 0 10 6 1808 3 0 0 0 1 1 142.250.180.168 443 10 0 10 4 6954 4 0 0 0 1 1 460354.0866699219 462680.07763671875 8192 www.googletagmanager.com - 160 0 www.googletagmanager.com - 142.250.180.168@443_192.168.84.55@34494 "1970-01-01 00:07:40.354086670" "1970-01-01 00:07:42.680077637" www.googletagmanager.com HTTP/1.x-HTTP/2_null 1.77KB 6.79KB "0.01 kbits" "0.02 kbits"
192.168.84.55 39504 9 0 8 4 1970 3 0 0 0 1 1 108.157.188.43 443 9 0 9 4 442 3 0 0 0 1 1 452931.07763671875 462680.08154296875 8192 cdn.dazn.com - 160 0 cdn.dazn.com - 108.157.188.43@443_192.168.84.55@39504 "1970-01-01 00:07:32.931077637" "1970-01-01 00:07:42.680081543" cdn.dazn.com HTTP/1.x-HTTP/2_null 1.92KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 45810 54 0 53 6 58759 46 0 0 0 1 1 162.247.241.14 443 46 0 46 40 5468 4 0 0 0 1 1 452642.32470703125 462680.0856933594 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.241.14@443_192.168.84.55@45810 "1970-01-01 00:07:32.642324707" "1970-01-01 00:07:42.680085693" data.net HTTP/1.x-HTTP/2_null 57.38KB 5.34KB "0.05 kbits" "0.00 kbits"
192.168.84.55 47638 62 0 61 18 44114 42 0 0 0 1 1 162.247.241.14 443 53 0 53 37 10046 14 0 0 0 1 1 232644.31469726562 462680.0895996094 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.241.14@443_192.168.84.55@47638 "1970-01-01 00:03:52.644314697" "1970-01-01 00:07:42.680089600" data.net HTTP/1.x-HTTP/2_null 43.08KB 9.81KB "0.00 kbits" "0.00 kbits"
192.168.84.55 45796 11 0 10 4 3648 5 0 0 0 1 1 162.247.241.14 443 10 0 10 6 2222 2 0 0 0 1 1 452640.5505371094 462680.0935058594 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.241.14@443_192.168.84.55@45796 "1970-01-01 00:07:32.640550537" "1970-01-01 00:07:42.680093506" data.net HTTP/1.x-HTTP/2_null 3.56KB 2.17KB "0.00 kbits" "0.00 kbits"
192.168.84.55 47628 162 0 161 23 164958 137 1 683 0 1 1 162.247.241.14 443 142 0 142 118 13515 22 0 0 0 1 1 232639.33764648438 462680.09765625 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.241.14@443_192.168.84.55@47628 "1970-01-01 00:03:52.639337646" "1970-01-01 00:07:42.680097656" data.net HTTP/1.x-HTTP/2_null 161.09KB 13.20KB "0.01 kbits" "0.00 kbits"
192.168.84.55 40534 7202 0 7201 6938 221302 262 4 3442 0 1 1 91.81.129.236 443 9732 0 9732 263 173723475 9467 4 5600 0 1 1 32820.70556640625 462680.1015625 8192 dce-de-livedazn.daznedge.net - 160 0 dce-de-livedazn.daznedge.net - 91.81.129.236@443_192.168.84.55@40534 "1970-01-01 00:00:32.820705566" "1970-01-01 00:07:42.680101562" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 216.12KB 165.68MB "0.00 kbits" "3.23 kbits"
192.168.84.55 59732 9 0 8 4 1957 3 0 0 0 1 1 108.157.188.5 443 9 0 9 4 442 3 0 0 0 1 1 452724.3386230469 462680.1066894531 8192 resource-strings.acc.indazn.com - 160 0 resource-strings.acc.indazn.com - 108.157.188.5@443_192.168.84.55@59732 "1970-01-01 00:07:32.724338623" "1970-01-01 00:07:42.680106689" acc.indazn.com HTTP/1.x-HTTP/2_null 1.91KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 53414 9 0 8 4 2034 3 0 0 0 1 1 18.66.196.35 443 8 0 8 3 442 3 0 0 0 1 1 452927.84033203125 462680.50830078125 8192 www.dazn.com - 160 0 content-item.discovery.indazn.com - 18.66.196.35@443_192.168.84.55@53414 "1970-01-01 00:07:32.927840332" "1970-01-01 00:07:42.680508301" www.dazn.com HTTP/1.x-HTTP/2_null 1.99KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 41546 9 0 8 4 2048 3 0 0 0 1 1 18.66.196.26 443 9 0 9 4 442 3 0 0 0 1 1 460692.15234375 462680.5126953125 8192 static.adsafeprotected.com - 160 0 static.adsafeprotected.com - 18.66.196.26@443_192.168.84.55@41546 "1970-01-01 00:07:40.692152344" "1970-01-01 00:07:42.680512695" static.adsafeprotected.com HTTP/1.x-HTTP/2_null 2.00KB 442.00B "0.01 kbits" "0.00 kbits"
192.168.84.55 58632 9 0 8 4 1955 3 0 0 0 1 1 18.66.218.120 443 9 0 9 4 442 3 0 0 0 1 1 452810.556640625 462680.517578125 8192 youth-protection.dazn-api.com - 160 0 youth-protection.dazn-api.com - 18.66.218.120@443_192.168.84.55@58632 "1970-01-01 00:07:32.810556641" "1970-01-01 00:07:42.680517578" protection.dazn-api.com HTTP/1.x-HTTP/2_null 1.91KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 59234 10 0 9 5 1953 3 0 0 0 1 1 108.138.192.72 443 9 0 9 4 6250 3 0 0 0 1 1 452871.7136230469 462680.5217285156 8192 images.discovery.indazn.com - 160 0 images.discovery.indazn.com - 108.138.192.72@443_192.168.84.55@59234 "1970-01-01 00:07:32.871713623" "1970-01-01 00:07:42.680521729" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.91KB 6.10KB "0.00 kbits" "0.01 kbits"
192.168.84.55 45688 9 0 8 4 2094 3 0 0 0 1 1 104.19.178.52 443 8 0 8 4 1887 2 0 0 0 1 1 452738.74072265625 462680.5246582031 8192 cdn.cookielaw.org - 160 0 cdn.cookielaw.org - 104.19.178.52@443_192.168.84.55@45688 "1970-01-01 00:07:32.738740723" "1970-01-01 00:07:42.680524658" cdn.cookielaw.org HTTP/1.x-HTTP/2_null 2.04KB 1.84KB "0.00 kbits" "0.00 kbits"
192.168.84.55 44960 28 1 26 16 5259 9 0 0 0 1 1 23.51.48.218 443 27 0 27 14 7239 11 2 1388 0 2 0 255049.42163085938 462684.1015625 8192 time.akamai.com time.akamai.com 160 32 time.akamai.com - 23.51.48.218@443_192.168.84.55@44960 "1970-01-01 00:04:15.049421631" "1970-01-01 00:07:42.684101562" time.akamai.com HTTP/1.x-HTTP/2_HTTP/1.x 5.14KB 7.07KB "0.00 kbits" "0.00 kbits"
192.168.84.55 45800 12 0 11 4 4880 6 0 0 0 1 1 162.247.241.14 443 11 0 11 7 2161 2 0 0 0 1 1 452640.9287109375 462684.1076660156 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.241.14@443_192.168.84.55@45800 "1970-01-01 00:07:32.640928711" "1970-01-01 00:07:42.684107666" data.net HTTP/1.x-HTTP/2_null 4.77KB 2.11KB "0.00 kbits" "0.00 kbits"
192.168.84.55 43574 9 0 8 4 1975 3 0 0 0 1 1 108.157.186.76 443 9 0 9 4 442 3 0 0 0 1 1 452927.3955078125 462688.0007324219 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@43574 "1970-01-01 00:07:32.927395508" "1970-01-01 00:07:42.688000732" static.dazndn.com HTTP/1.x-HTTP/2_null 1.93KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 53408 9 0 8 4 2023 3 0 0 0 1 1 18.66.196.35 443 9 0 9 4 442 3 0 0 0 1 1 452806.4365234375 462688.00634765625 8192 content-item.discovery.indazn.com - 160 0 content-item.discovery.indazn.com - 18.66.196.35@443_192.168.84.55@53408 "1970-01-01 00:07:32.806436523" "1970-01-01 00:07:42.688006348" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.98KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 42116 18 0 17 9 2990 7 0 0 0 1 1 142.250.186.74 443 21 0 21 12 8498 7 0 0 0 1 1 259701.87353515625 462688.0104980469 8192 safebrowsing.googleapis.com - 160 0 safebrowsing.googleapis.com - 142.250.186.74@443_192.168.84.55@42116 "1970-01-01 00:04:19.701873535" "1970-01-01 00:07:42.688010498" safebrowsing.googleapis.com HTTP/1.x-HTTP/2_null 2.92KB 8.30KB "0.00 kbits" "0.00 kbits"
192.168.84.55 37332 71 0 70 25 45332 44 0 0 0 1 1 199.127.194.93 443 67 0 67 44 12150 21 4 2412 0 1 1 32504.11962890625 462831.33154296875 8192 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com cws.conviva.com 160 0 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - 199.127.194.93@443_192.168.84.55@37332 "1970-01-01 00:00:32.504119629" "1970-01-01 00:07:42.831331543" cws.conviva.com HTTP/1.x-HTTP/2_null 44.27KB 11.87KB "0.00 kbits" "0.00 kbits"
192.168.84.55 54902 28 0 27 16 7876 10 0 0 0 1 1 199.127.193.108 443 28 0 28 19 7916 7 1 523 0 1 1 31952.546630859375 462831.3415527344 8192 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - 160 0 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - 199.127.193.108@443_192.168.84.55@54902 "1970-01-01 00:00:31.952546631" "1970-01-01 00:07:42.831341553" cws.conviva.com HTTP/1.x-HTTP/2_null 7.69KB 7.73KB "0.00 kbits" "0.00 kbits"
192.168.84.55 53894 17 0 16 7 923 9 1 24 0 1 2 74.125.143.84 443 15 0 15 6 4856 7 1 39 0 1 1 313946.8386230469 485052.0263671875 8192 accounts.google.com - 160 0 accounts.google.com - 74.125.143.84@443_192.168.84.55@53894 "1970-01-01 00:05:13.946838623" "1970-01-01 00:08:05.052026367" accounts.google.com HTTP/1.x-HTTP/2_null 923.00B 4.74KB "0.00 kbits" "0.00 kbits"
